,userId,time,countryCode,guest,LAST(wallet_payouts.price),MAX(tv_rewards.amount),MIN(tv_rewards.amount),AVG_TIME_BETWEEN(web_requests.timestamp),MIN(wallet_payouts.price),MEAN(wallet_payouts.price),COUNT(tv_rewards),"UNIQUE_COUNT(web_requests.sessionId, timestamp)",COUNT(web_requests),"LIFESPAN(web_requests.url, timestamp)",LAST(web_requests.sessionId),MAX(wallet_payouts.price),"LIFESPAN(web_requests.sessionId, timestamp)",AVG_TIME_BETWEEN(wallet_payouts.timestamp),LAST(web_requests.url),"UNIQUE_COUNT(web_requests.url, timestamp)",AVG_TIME_BETWEEN(tv_rewards.timestamp),SUM(tv_rewards.amount),COUNT(wallet_payouts),SUM(wallet_payouts.price),MEAN(tv_rewards.amount),LAST(tv_rewards.amount),label
567,64403179,2018-12-06 06:11:29.467,IN,False,,,,15.597655172413795,,,0.0,1.0,30.0,7.538866666666666,600A9DE7044D596D3A48914E558DCD41,,7.538866666666666,,https://air-rewards.com/dashboard/artv/watch,10.0,,0.0,0.0,0.0,,,1.0
568,64425558,2018-12-07 02:01:00.998,IN,False,,,,29.309739130434785,,,0.0,1.0,24.0,11.2354,E2576A6DF5B1CBFA494A2DEF001645FB,,11.2354,,https://air-rewards.com/dashboard/artv/upload/earnings,13.0,,0.0,0.0,0.0,,,1.0
569,64429510,2018-12-07 02:21:15.674,IN,False,,,,7.887833333333334,,,0.0,1.0,49.0,6.310266666666666,B35B12C9FAE065C4207FE212E9C4C3DB,,6.310266666666666,,https://air-rewards.com/dashboard/spinner/spin,8.0,,0.0,0.0,0.0,,,1.0
570,64434934,2018-12-07 02:27:51.448,IN,False,,,,10.72075,,,0.0,1.0,5.0,0.7147166666666667,0E4E5854CC5B917FAF6D580CFB5F51CB,,0.7147166666666667,,https://air-rewards.com/dashboard/wallet,4.0,,0.0,0.0,0.0,,,1.0
571,64437068,2018-12-07 02:35:41.533,IN,False,,,,53.00034285714286,,,0.0,1.0,36.0,30.91686666666667,25C84CFE03857EF0052634366BFC623C,,30.91686666666667,,https://air-rewards.com/dashboard/artv/upload/earnings,16.0,,0.0,0.0,0.0,,,0.0
572,64466264,2018-12-07 03:41:22.137,IN,False,,,,23.28926666666667,,,0.0,1.0,61.0,23.289266666666666,9D59760E59F1547561A7A32FE5ADE007,,23.289266666666666,,https://air-rewards.com/dashboard/artv/watch,18.0,,0.0,0.0,0.0,,,1.0
573,64470259,2018-12-07 03:55:18.382,IN,False,,,,2299.8944594594595,,,0.0,2.0,38.0,1418.26825,B3D1298384C4107286043B9C6A6EF6E3,,1418.26825,,https://air-rewards.com/dashboard/artv,9.0,,0.0,0.0,0.0,,,1.0
574,64470393,2018-12-07 04:02:15.301,IN,False,,,,20.0955,,,0.0,1.0,31.0,10.04775,746826D7ED0D9E535423EABAF2B4B530,,10.04775,,https://air-rewards.com/dashboard/wallet,12.0,,0.0,0.0,0.0,,,1.0
575,64448814,2018-12-07 04:08:43.056,IN,False,,20.0,20.0,15.325294871794874,,,8.0,1.0,79.0,19.92288333333333,9E072FB1CE76BF8B3A7737DE7F8CAF8B,,19.92288333333333,,https://air-rewards.com/dashboard/artv/watch,12.0,80.09385714285716,160.0,0.0,0.0,20.0,20.0,1.0
576,64478884,2018-12-07 04:20:11.931,IN,False,,20.0,20.0,709.0638846153847,,,12.0,2.0,27.0,307.26101666666665,17D2DB9B9EC5D9EFCF2587B7BA9271FB,,307.26101666666665,,https://air-rewards.com/dashboard/artv,9.0,91.41327272727273,240.0,0.0,0.0,20.0,20.0,1.0
577,64490742,2018-12-07 04:58:22.506,IN,False,,,,18.066318181818183,,,0.0,1.0,23.0,6.624316666666667,E22172F08E1541C55E680C7564B32570,,6.624316666666667,,https://air-rewards.com/dashboard/wallet,10.0,,0.0,0.0,0.0,,,1.0
578,64546527,2018-12-08 00:20:21.642,IN,False,,,,11.32,,,0.0,1.0,4.0,0.5660000000000001,E2947F5E2BEC760E87DA0BA734775441,,0.5660000000000001,,https://air-rewards.com/register,3.0,,0.0,0.0,0.0,,,1.0
579,64556897,2018-12-08 01:03:15.562,IN,False,,,,14.40368,,,0.0,1.0,26.0,6.001533333333333,901D18159D27F906458A1499FE93F644,,6.001533333333333,,https://air-rewards.com/dashboard/wallet,10.0,,0.0,0.0,0.0,,,1.0
580,64572373,2018-12-08 01:41:25.224,IN,False,,,,32.423,,,0.0,1.0,4.0,1.62115,DD585CAE61704C2AD68CFDA683DCA400,,1.62115,,https://air-rewards.com/login,3.0,,0.0,0.0,0.0,,,1.0
581,64588329,2018-12-08 02:34:23.003,IN,False,,,,17.20675,,,0.0,1.0,21.0,5.7355833333333335,E1905EE0AC449554DCBCF9AD125BA2C3,,5.7355833333333335,,https://air-rewards.com/dashboard/artv,9.0,,0.0,0.0,0.0,,,1.0
582,64593811,2018-12-08 02:34:40.550,IN,False,,,,27.62745454545455,,,0.0,1.0,56.0,25.32516666666667,07062D091A16DEC353F455C993FAA636,,25.32516666666667,,https://air-rewards.com/dashboard/friends/add,14.0,,0.0,0.0,0.0,,,1.0
583,64602001,2018-12-08 02:49:17.514,IN,False,,20.0,20.0,25.984250000000007,,,2.0,2.0,37.0,15.59055,DA0C12D8BCBB571402C7E167271E324C,,15.59055,,https://www.air-rewards.com/dashboard/artv/upload,13.0,123.391,40.0,0.0,0.0,20.0,20.0,0.0
584,64576030,2018-12-08 12:31:46.461,IN,False,,20.0,20.0,55.92534615384616,,,127.0,1.0,183.0,169.64021666666667,6207416360AE6A3F110E9400AF22CAC7,,169.64021666666667,,https://www.air-rewards.com/dashboard/artv/watch,12.0,76.66692857142857,2540.0,0.0,0.0,20.0,20.0,1.0
585,64690420,2018-12-09 00:40:00.140,IN,False,,,,31.971389830508482,,,0.0,1.0,60.0,31.43853333333333,BB1E1FB24AB43FCC79E5DB11203EC6B6,,31.43853333333333,,https://air-rewards.com/dashboard/artv,16.0,,0.0,0.0,0.0,,,1.0
586,64561706,2018-12-09 01:18:25.488,IN,False,,,,14.93205,,,0.0,2.0,21.0,4.97735,7D9556920E1D1B25024FF1AE9AFC401F,,4.97735,,https://www.air-rewards.com/dashboard/artv,10.0,,0.0,0.0,0.0,,,1.0
587,64707599,2018-12-09 01:38:32.611,IN,False,,20.0,20.0,27.51835384615385,,,8.0,1.0,66.0,29.81155,C20323FEF93D6E9ADB115A9CC558C188,,29.81155,,https://air-rewards.com/dashboard/wallet,14.0,132.47885714285715,160.0,0.0,0.0,20.0,20.0,1.0
588,64671244,2018-12-09 01:48:41.489,IN,False,,,,21.475379999999998,,,0.0,1.0,51.0,17.89615,FBF86532AB479738945F5F91DE0B2E6D,,17.89615,,https://air-rewards.com/dashboard/spinner/data,9.0,,0.0,0.0,0.0,,,1.0
589,64719958,2018-12-09 01:57:52.305,IN,False,,,,0.4625,,,0.0,1.0,3.0,0.015416666666666669,16913F4A828B7A106929A69392BD021A,,0.015416666666666669,,https://air-rewards.com/dashboard/artv,3.0,,0.0,0.0,0.0,,,1.0
590,64734249,2018-12-09 02:31:32.170,IN,False,,,,26.348000000000006,,,0.0,1.0,17.0,7.026133333333332,95438E62207F2B8B0796CB4A427745AB,,7.026133333333332,,https://air-rewards.com/dashboard/bonustask,8.0,,0.0,0.0,0.0,,,1.0
591,64776405,2018-12-09 07:36:23.986,IN,False,5.0,20.0,20.0,267.4593385093168,5.0,6.4,503.0,11.0,323.0,1435.3651166666668,649E41595B79A20876C40E11BC6C63D4,9.0,1435.3651166666668,16219.218750000002,https://www.air-rewards.com/dashboard/artv/watch,11.0,171.18963745019917,10060.0,5.0,32.0,20.0,20.0,0.0
592,64786077,2018-12-09 10:04:30.751,IN,False,,,,10.872481481481485,,,0.0,1.0,28.0,4.892616666666667,02CCD70103925741EEC02B74FBDDAC91,,4.892616666666667,,https://air-rewards.com/dashboard/watchandwin,8.0,,0.0,0.0,0.0,,,1.0
593,64939605,2018-12-12 03:20:24.591,IN,False,,,,7.502263157894737,,,0.0,1.0,20.0,2.375716666666667,9334891CB44DFDF388815AC684966E8D,,2.375716666666667,,https://air-rewards.com/dashboard/wallet,8.0,,0.0,0.0,0.0,,,1.0
594,64958161,2018-12-12 11:14:55.135,IN,False,,10.0,10.0,1149.3320266666667,,,42.0,4.0,76.0,1436.6650333333334,59B2FE62FF90F2E60018A2EAC399F8C6,,1436.6650333333334,,https://air-rewards.com/dashboard/wallet,8.0,2100.2009512195127,420.0,0.0,0.0,10.0,10.0,0.0
595,64982573,2018-12-13 02:37:36.312,ID,False,,,,9.730407407407407,,,0.0,1.0,28.0,4.378683333333333,E74D6AB377AB8F89943F840C96B5CDB6,,4.378683333333333,,https://air-rewards.com/dashboard/wallet,7.0,,0.0,0.0,0.0,,,1.0
596,65135703,2018-12-16 01:29:06.655,IN,False,,,,16.46816666666667,,,0.0,1.0,19.0,4.94045,9B9D9E5D312FE514057AA1260A5BD6FD,,4.94045,,https://air-rewards.com/dashboard/spinner/data,7.0,,0.0,0.0,0.0,,,1.0
597,65191377,2018-12-17 04:31:36.111,IN,False,,,,0.7350000000000001,,,0.0,1.0,3.0,0.0245,8A8BEC65C1DC09BD767D04F8EEDDED1B,,0.0245,,https://air-rewards.com/dashboard/artv,3.0,,0.0,0.0,0.0,,,1.0
598,65235060,2018-12-17 19:15:36.909,IN,False,10.0,10.0,10.0,2574.805647058824,10.0,10.0,312.0,3.0,18.0,729.5282666666667,C7AC2E1B9156B0CF724D983EBD46CA1A,10.0,729.5282666666667,,https://air-rewards.com/dashboard/user/profile,8.0,82.63659485530547,3120.0,1.0,10.0,10.0,10.0,0.0
599,65280608,2018-12-18 12:17:40.283,PK,False,,,,9.185666666666666,,,0.0,1.0,7.0,0.9185666666666666,6C920C11A4FD81169910C12AF3A61230,,0.9185666666666666,,https://air-rewards.com/dashboard/wallet,6.0,,0.0,0.0,0.0,,,1.0
600,65377638,2018-12-20 04:02:28.181,IN,False,,,,32.57764864864865,,,0.0,1.0,38.0,20.08955,EC0FBF2AC69C56265AA54380FD6CEFD3,,20.08955,,https://air-rewards.com/dashboard/artv,14.0,,0.0,0.0,0.0,,,1.0
601,65390884,2018-12-20 08:29:04.898,VN,False,,,,19.51235555555556,,,0.0,1.0,46.0,14.634266666666667,2C5FC147897BE922DE0ABD17176BA107,,14.634266666666667,,https://air-rewards.com/dashboard/intro,11.0,,0.0,0.0,0.0,,,1.0
602,65611334,2018-12-25 08:56:03.704,IN,False,,10.0,10.0,337.5575989304813,,,13.0,6.0,188.0,1052.0545166666666,F4D43F00991856775922BFBAEA73CF61,,1052.0545166666666,,https://air-rewards.com/dashboard/user/profile,17.0,472.15016666666673,130.0,0.0,0.0,10.0,10.0,0.0
603,64333839,2018-12-03 07:06:11.977,IN,False,,,,12.747148148148147,,,0.0,1.0,28.0,5.7362166666666665,6EBB9DF5DC87818A455C55C82944A5D8,,5.7362166666666665,,https://air-rewards.com/dashboard/spinner/spin,11.0,,0.0,0.0,0.0,,,1.0
604,64379610,2018-12-05 04:31:25.319,IN,False,,,,0.4055,,,0.0,1.0,3.0,0.013516666666666668,D240B8E27D4EC7D33FA0673E35D8075D,,0.013516666666666668,,https://air-rewards.com/dashboard/artv,3.0,,0.0,0.0,0.0,,,1.0
605,64427795,2018-12-07 02:09:08.491,IN,False,,,,8.02151851851852,,,0.0,1.0,28.0,3.609683333333333,7D89325A6A3BE0D1A51F038AFC4FF88B,,3.609683333333333,,https://air-rewards.com/dashboard/spinner/spin,7.0,,0.0,0.0,0.0,,,1.0
606,64432121,2018-12-07 02:19:45.802,IN,False,,,,12.275176470588233,,,0.0,1.0,35.0,6.955933333333332,5BFB749F47A0FE0A498605A53F073557,,6.955933333333332,,https://air-rewards.com/dashboard/shop,11.0,,0.0,0.0,0.0,,,1.0
607,64433556,2018-12-07 02:24:54.464,IN,False,,20.0,20.0,248.9981756756757,,,2.0,2.0,75.0,307.09775,906012016E10467DBEFEA3E0C86B0537,,307.09775,,https://air-rewards.com/dashboard/artv/watch,13.0,1986.051,40.0,0.0,0.0,20.0,20.0,1.0
608,64435214,2018-12-07 02:26:56.768,IN,False,1.0,20.0,20.0,973.8131891891893,1.0,1.0,34.0,5.0,75.0,1201.0362666666667,8CA002E2715EDE6A8426658E0008B7D8,1.0,1201.0362666666667,70827.224,https://air-rewards.com/dashboard/wallet,14.0,2170.513575757576,680.0,2.0,2.0,20.0,20.0,0.0
609,64443713,2018-12-07 02:53:16.698,IN,False,,,,26.474,,,0.0,1.0,12.0,4.853566666666667,3763920C85E3387695BEB9764C9756EA,,4.853566666666667,,https://air-rewards.com/dashboard/artv/upload,6.0,,0.0,0.0,0.0,,,1.0
610,64452637,2018-12-07 03:21:08.629,IN,False,,20.0,20.0,20.89945945945946,,,6.0,1.0,38.0,12.888,EF787336B92E2621FFD4F1F6AD2AB4E3,,12.888,,https://air-rewards.com/dashboard/artv/watch,10.0,124.156,120.0,0.0,0.0,20.0,20.0,1.0
611,64452774,2018-12-07 03:23:02.475,IN,False,,20.0,20.0,65.7425,,,6.0,1.0,5.0,4.382833333333334,52C3C10317854C4942BD5B7097BE1AFC,,4.382833333333334,,https://air-rewards.com/dashboard/artv/watch,4.0,30.0066,120.0,0.0,0.0,20.0,20.0,1.0
612,64458314,2018-12-07 03:25:58.608,IN,False,,,,135.04073333333335,,,0.0,1.0,16.0,33.76018333333334,E48B6A1BD63BE9CD5120C7EA969FCB8E,,33.76018333333334,,https://air-rewards.com/dashboard/user/profile/update,4.0,,0.0,0.0,0.0,,,1.0
613,64472045,2018-12-07 03:58:36.907,IN,False,,,,731.0495833333334,,,0.0,3.0,61.0,731.0495833333333,898A2F6D78E9A553E0525C5E74BCED06,,731.0495833333333,,https://air-rewards.com/dashboard/spinner/data,13.0,,0.0,0.0,0.0,,,0.0
614,64470628,2018-12-07 04:00:12.332,IN,False,1.0,20.0,20.0,41.60931958762887,1.0,1.0,27.0,1.0,98.0,67.2684,9532452EA619EECC3996491F64A225B6,1.0,67.2684,2050.0930000000008,https://air-rewards.com/dashboard/intro,17.0,116.56396153846156,540.0,2.0,2.0,20.0,20.0,1.0
615,64473539,2018-12-07 04:03:16.054,IN,False,,,,7.821827586206897,,,0.0,1.0,59.0,7.5611,8815B348F8C271E0EEDE43E831268909,,7.5611,,https://air-rewards.com/dashboard/spinner/data,10.0,,0.0,0.0,0.0,,,1.0
616,64473279,2018-12-07 04:10:16.201,IN,False,,,,8.437352941176469,,,0.0,1.0,18.0,2.3905833333333333,053EF4B3ABFCF6295E834C2B059378CE,,2.3905833333333333,,https://air-rewards.com/dashboard/wallet,9.0,,0.0,0.0,0.0,,,1.0
617,64481695,2018-12-07 04:26:37.558,IN,False,,20.0,20.0,138.47908333333336,,,3.0,1.0,13.0,27.695816666666666,80CF0CAC7FA0847E490917DF52305B0F,,27.695816666666666,,https://air-rewards.com/dashboard/wallet,9.0,75.825,60.0,0.0,0.0,20.0,20.0,0.0
618,64482309,2018-12-07 04:27:36.273,IN,False,,,,6.6105833333333335,,,0.0,1.0,25.0,2.644233333333333,A055CC19763134676D5AF4BDBB3772A4,,2.644233333333333,,https://air-rewards.com/dashboard/artv/upload/earnings,9.0,,0.0,0.0,0.0,,,1.0
619,64482419,2018-12-07 04:28:25.580,IN,False,,,,16.74356896551724,,,0.0,1.0,59.0,16.18545,9AC3FE1F170982548D8910E3D8C66118,,16.18545,,https://air-rewards.com/dashboard/artv,13.0,,0.0,0.0,0.0,,,1.0
620,64482502,2018-12-07 04:31:47.995,IN,False,,20.0,20.0,12.489400000000002,,,1.0,1.0,11.0,2.081566666666667,83883D922577F1A15ABB96C6D52D7E97,,2.081566666666667,,https://air-rewards.com/dashboard/wallet,8.0,,20.0,0.0,0.0,20.0,20.0,0.0
621,64486307,2018-12-07 04:39:08.079,IN,False,,,,30.315371428571428,,,0.0,1.0,36.0,17.683966666666667,7005823712C7448BB380B9CA298C556B,,17.683966666666667,,https://air-rewards.com/dashboard/artv/upload,13.0,,0.0,0.0,0.0,,,1.0
622,64486291,2018-12-07 04:51:38.183,IN,False,,20.0,20.0,16.292133333333336,,,1.0,1.0,16.0,4.073033333333333,875D6FE6F9ABF2BF85D56C6EC6976A6D,,4.073033333333333,,https://air-rewards.com/dashboard/wallet,9.0,,20.0,0.0,0.0,20.0,20.0,1.0
623,64496514,2018-12-07 05:42:52.727,IN,False,,20.0,20.0,643.1737916666667,,,1.0,2.0,49.0,514.5390333333334,77268AFB548D027607CEAFD38B6CE188,,514.5390333333334,,https://air-rewards.com/login,13.0,,20.0,0.0,0.0,20.0,20.0,1.0
624,64461343,2018-12-07 10:03:02.217,IN,False,,,,359.3055217391304,,,0.0,2.0,24.0,137.73378333333332,DC5D7A497438077A793AC10461106954,,137.73378333333332,,https://air-rewards.com/dashboard/wallet,8.0,,0.0,0.0,0.0,,,1.0
625,64547380,2018-12-08 00:26:12.491,IN,False,,,,10.971764705882354,,,0.0,1.0,18.0,3.1086666666666667,1CD1B36DB70A27F57D65B85BD86605DB,,3.1086666666666667,,https://air-rewards.com/dashboard/bonustask,8.0,,0.0,0.0,0.0,,,1.0
626,64552627,2018-12-08 00:50:40.021,IN,False,,20.0,20.0,19.81892452830189,,,1.0,1.0,54.0,17.506716666666666,68AF83E93BFB42460B9CD41351F8053F,,17.506716666666666,,https://air-rewards.com/dashboard/shop,16.0,,20.0,0.0,0.0,20.0,20.0,1.0
627,64552895,2018-12-08 00:53:06.911,IN,False,,20.0,20.0,42.73904347826088,,,1.0,2.0,24.0,16.383300000000002,F109A4351725A86951C6EB4791A9212C,,16.383300000000002,,https://air-rewards.com/dashboard/artv,8.0,,20.0,0.0,0.0,20.0,20.0,1.0
628,64558587,2018-12-08 01:07:37.550,IN,False,,,,23.63476,,,0.0,1.0,51.0,19.695633333333333,1F2B2DA007EECFFFFE7FAF0199F20DC8,,19.695633333333333,,https://air-rewards.com/dashboard/wallet,9.0,,0.0,0.0,0.0,,,1.0
629,64557372,2018-12-08 01:16:47.296,IN,False,,,,18.95844117647059,,,0.0,1.0,35.0,10.743116666666667,EC0280265B59F3613C792AAA5AFF2C84,,10.743116666666667,,https://www.air-rewards.com/dashboard/wallet,9.0,,0.0,0.0,0.0,,,1.0
630,64564133,2018-12-08 01:20:22.100,IN,False,,,,6.909142857142857,,,0.0,1.0,15.0,1.6121333333333332,D86B20D09AD7B426AAEE46E300BEEF19,,1.6121333333333332,,https://air-rewards.com/dashboard/wallet,7.0,,0.0,0.0,0.0,,,1.0
631,64570066,2018-12-08 01:34:59.387,IN,False,,,,18.144875000000006,,,0.0,1.0,9.0,2.4193166666666666,1355D7389103D3B0439F2CD721CECD82,,2.4193166666666666,,https://air-rewards.com/dashboard/artv/watch,5.0,,0.0,0.0,0.0,,,1.0
632,64576757,2018-12-08 01:47:59.060,IN,False,,20.0,20.0,22.299906250000006,,,2.0,1.0,65.0,23.786566666666666,34B1CED4334EC05DF6852B5ABA9D7BCD,,23.786566666666666,,https://air-rewards.com/dashboard/bonustask,12.0,145.91400000000004,40.0,0.0,0.0,20.0,20.0,1.0
633,64575382,2018-12-08 01:50:37.822,IN,False,,,,6.582774193548388,,,0.0,1.0,32.0,3.4011,FF7838890A29E7BEF834D746FC591381,,3.4011,,https://air-rewards.com/dashboard/shop,8.0,,0.0,0.0,0.0,,,1.0
634,64594369,2018-12-08 02:45:44.494,IN,False,,,,8.881818181818181,,,0.0,1.0,56.0,8.141666666666667,4541DBB4823F7249F7536212DB54A454,,8.141666666666667,,https://air-rewards.com/dashboard/spinner/spin,10.0,,0.0,0.0,0.0,,,1.0
635,64601605,2018-12-08 02:47:17.660,IN,False,,,,0.46,,,0.0,1.0,3.0,0.015333333333333334,961E68FF5B9CE375EBFF81C3564B438A,,0.015333333333333334,,https://air-rewards.com/dashboard/artv,3.0,,0.0,0.0,0.0,,,1.0
636,64594153,2018-12-08 02:48:33.097,IN,False,,20.0,20.0,7.195,,,1.0,1.0,12.0,1.3190833333333332,171BCC6D5532F776D8A7B722117C2952,,1.3190833333333332,,https://www.air-rewards.com/dashboard/artv/watch,7.0,,20.0,0.0,0.0,20.0,20.0,1.0
637,64598676,2018-12-08 02:50:24.095,IN,False,,,,21.44564,,,0.0,1.0,26.0,8.935683333333333,4F8F17E5CAD7347202E305539C227EF1,,8.935683333333333,,https://air-rewards.com/dashboard/artv/watch,13.0,,0.0,0.0,0.0,,,1.0
638,64609124,2018-12-08 03:12:06.720,IN,False,,,,12.752875,,,0.0,1.0,25.0,5.1011500000000005,721D08F2945A283A7580061EF3760857,,5.1011500000000005,,https://air-rewards.com/dashboard/spinner/data,7.0,,0.0,0.0,0.0,,,1.0
639,64614714,2018-12-08 03:26:23.102,IN,False,,,,9.1102,,,0.0,1.0,21.0,3.0367333333333333,5BF648F6408925FE57C8800889A39E0A,,3.0367333333333333,,https://www.air-rewards.com/dashboard/artv,9.0,,0.0,0.0,0.0,,,1.0
640,64690399,2018-12-09 00:40:10.676,IN,False,,,,4.7662,,,0.0,1.0,21.0,1.588733333333333,69ABBC9775A6997C8DD7A60989AB7368,,1.588733333333333,,https://air-rewards.com/dashboard/wallet,8.0,,0.0,0.0,0.0,,,1.0
641,64715510,2018-12-09 01:45:44.180,IN,False,,,,4.8237916666666685,,,0.0,1.0,25.0,1.9295166666666668,C07AB80DF3AE0D86AB6E9F557340B17E,,1.9295166666666668,,https://air-rewards.com/dashboard/spinner/spin,8.0,,0.0,0.0,0.0,,,1.0
642,64716715,2018-12-09 01:49:45.701,IN,False,,20.0,20.0,19.91828846153846,,,4.0,2.0,53.0,17.262516666666667,2FA8DC9A81CCB45D8B7BE28034C2CFBC,,17.262516666666667,,https://www.air-rewards.com/dashboard/wallet,18.0,59.14166666666666,80.0,0.0,0.0,20.0,20.0,1.0
643,64721507,2018-12-09 02:02:35.475,IN,False,,20.0,20.0,49.469238095238104,,,4.0,1.0,22.0,17.314233333333334,12EEE44B253F7B55435F01356FEA209B,,17.314233333333334,,https://www.air-rewards.com/dashboard/wallet,7.0,268.5133333333334,80.0,0.0,0.0,20.0,20.0,1.0
644,64725539,2018-12-09 02:13:07.596,IN,False,,20.0,20.0,49.22045,,,15.0,1.0,41.0,32.81363333333333,C2856F1DFF53EDC177616B7236D27A58,,32.81363333333333,,https://air-rewards.com/dashboard/wallet,13.0,100.69107142857143,300.0,0.0,0.0,20.0,20.0,1.0
645,64729959,2018-12-09 02:26:21.160,IN,False,,,,18.331818181818182,,,0.0,1.0,12.0,3.3608333333333333,71E26464E747350BC7FDC7F939EC261B,,3.3608333333333333,,https://air-rewards.com/dashboard/wallet,8.0,,0.0,0.0,0.0,,,1.0
646,64713711,2018-12-09 02:27:08.369,IN,False,,20.0,20.0,28.98472340425532,,,6.0,1.0,48.0,22.7047,86286FB3B725159D15C2E06C0CE96F4F,,22.7047,,https://air-rewards.com/dashboard/intro,12.0,219.2512,120.0,0.0,0.0,20.0,20.0,1.0
647,64727757,2018-12-09 02:39:03.926,IN,False,,,,13.912131578947367,,,0.0,1.0,39.0,8.811016666666664,93ADF41D022924E7970D35EBB6CEBB4D,,8.811016666666664,,https://air-rewards.com/dashboard/wallet,9.0,,0.0,0.0,0.0,,,1.0
648,64743595,2018-12-09 02:50:54.878,IN,False,,20.0,20.0,19.8853,,,2.0,1.0,11.0,3.314216666666667,B64E59B38FCB1051E92295DE056069F2,,3.314216666666667,,https://air-rewards.com/dashboard/wallet,7.0,30.095,40.0,0.0,0.0,20.0,20.0,1.0
649,64741795,2018-12-09 02:51:22.214,IN,False,,,,22.031136363636364,,,0.0,1.0,23.0,8.078083333333334,EB909F9B232B5496F9994FD7D292F124,,8.078083333333334,,https://air-rewards.com/dashboard/artv/upload,11.0,,0.0,0.0,0.0,,,1.0
650,64752275,2018-12-09 03:54:16.937,IN,False,,,,6.502631578947369,,,0.0,1.0,39.0,4.118333333333333,1FC043940540659F8663C7464DB2B175,,4.118333333333333,,https://air-rewards.com/dashboard/spinner/spin,10.0,,0.0,0.0,0.0,,,1.0
651,64739332,2018-12-09 07:13:30.935,IN,False,,,,115.857,,,0.0,1.0,5.0,7.7238,B171E7EF2AB826AF8565587DC6B0807C,,7.7238,,https://air-rewards.com/dashboard/artv,3.0,,0.0,0.0,0.0,,,1.0
652,64775249,2018-12-09 07:21:05.291,IN,False,,,,6.3965000000000005,,,0.0,1.0,3.0,0.21321666666666667,1FA7C2FE507326731DFC15E86760CC0F,,0.21321666666666667,,https://air-rewards.com/dashboard/wallet,3.0,,0.0,0.0,0.0,,,1.0
653,64788508,2018-12-09 10:41:04.811,IN,False,,,,0.39,,,0.0,1.0,3.0,0.013,F4902F259BB06A4B1A8045C50060678D,,0.013,,https://www.air-rewards.com/dashboard/artv,3.0,,0.0,0.0,0.0,,,1.0
654,64583376,2018-12-09 17:52:19.970,IN,False,,20.0,20.0,658.8553846153848,,,11.0,3.0,92.0,999.264,352BE6AB855B2A3C6514AF062405D7FE,,999.264,,https://air-rewards.com/dashboard/artv/watch,22.0,5856.9036000000015,220.0,0.0,0.0,20.0,20.0,0.0
655,64815778,2018-12-10 11:47:12.471,IN,False,,20.0,20.0,18.107454545454548,,,5.0,2.0,111.0,33.197,FC7A95F7A7EBF9CB6831AB60234A352F,,33.197,,https://www.air-rewards.com/dashboard/spinner/data,14.0,209.4275,100.0,0.0,0.0,20.0,20.0,0.0
656,64859910,2018-12-10 13:36:07.649,IN,False,,20.0,20.0,982.7798596491227,,,5.0,3.0,58.0,933.6408666666665,EECBA5390920828EEEE4D64B71212C3D,,933.6408666666665,,https://air-rewards.com/dashboard/artv,11.0,5945.29475,100.0,0.0,0.0,20.0,20.0,1.0
657,64908556,2018-12-11 10:23:59.982,IN,False,,20.0,20.0,96.12783720930231,,,6.0,3.0,44.0,68.89161666666668,0EBC0F855EF58A95C10DAD0A2AB28EB5,,68.89161666666668,,https://air-rewards.com/dashboard/wallet,14.0,78.6984,120.0,0.0,0.0,20.0,20.0,1.0
658,64931492,2018-12-11 19:48:47.295,IN,False,,10.0,10.0,824.7329777777778,,,9.0,2.0,46.0,618.5497333333333,C9881EA6802B0D838FEE786B2D50AE9E,,618.5497333333333,,https://air-rewards.com/dashboard/user/profile,14.0,4600.106625,90.0,0.0,0.0,10.0,10.0,0.0
659,64953764,2018-12-12 09:16:10.701,PK,False,,10.0,10.0,23.296258620689656,,,8.0,1.0,59.0,22.51971666666667,680A4DE84AFE1E586FD568983AEABF08,,22.51971666666667,,https://air-rewards.com/dashboard/artv/watch,13.0,61.67342857142857,80.0,0.0,0.0,10.0,10.0,1.0
660,64959151,2018-12-12 15:35:55.042,IN,False,,10.0,10.0,930.58985,,,11.0,2.0,41.0,620.3932333333332,C23D26F29887B98C92CC2582F721D60C,,620.3932333333332,,https://www.air-rewards.com/dashboard/wallet,18.0,67.71350000000001,110.0,0.0,0.0,10.0,10.0,1.0
661,65040391,2018-12-14 09:55:09.307,VN,False,,,,4.200931034482759,,,0.0,1.0,30.0,2.03045,6C9AE695927203B5E4E3344F43BA079F,,2.03045,,https://air-rewards.com/dashboard/wallet,7.0,,0.0,0.0,0.0,,,1.0
662,65056190,2018-12-14 14:03:06.683,IN,False,,,,6.981775000000002,,,0.0,1.0,41.0,4.654516666666667,74452AD6A6CB8CE7FE33CB26E34E2576,,4.654516666666667,,https://air-rewards.com/dashboard/spinner/spin,10.0,,0.0,0.0,0.0,,,1.0
663,65076570,2018-12-15 01:09:59.094,NG,False,,,,5.971918918918918,,,0.0,1.0,38.0,3.6826833333333338,5C747A289EC3784D940B15E3EE8B2517,,3.6826833333333338,,https://www.air-rewards.com/dashboard/artv/watch,8.0,,0.0,0.0,0.0,,,1.0
